node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Mbl2	Serpina1a	10090.ENSMUSP00000025797	10090.ENSMUSP00000082132	0	0	0	0	0.291	0	0	0.112	0.344
Mbl2	Serpinf2	10090.ENSMUSP00000025797	10090.ENSMUSP00000048704	0	0	0	0	0.301	0	0	0.108	0.350
Mbl2	Orm2	10090.ENSMUSP00000025797	10090.ENSMUSP00000074810	0	0	0	0	0.345	0	0	0.068	0.363
Mbl2	Serpina1d	10090.ENSMUSP00000025797	10090.ENSMUSP00000077909	0	0	0	0	0.332	0	0	0.101	0.374
Mbl2	Mup19	10090.ENSMUSP00000025797	10090.ENSMUSP00000079442	0	0	0	0	0.181	0	0	0.270	0.376
Mbl2	Mup10	10090.ENSMUSP00000025797	10090.ENSMUSP00000095655	0	0	0	0	0.216	0	0	0.240	0.378
Mbl2	Mup17	10090.ENSMUSP00000025797	10090.ENSMUSP00000103108	0	0	0	0	0.236	0	0	0.223	0.380
Mbl2	Serpina1b	10090.ENSMUSP00000025797	10090.ENSMUSP00000093101	0	0	0	0	0.286	0	0	0.175	0.387
Mbl2	Orm1	10090.ENSMUSP00000025797	10090.ENSMUSP00000030044	0	0	0	0	0.377	0	0	0.068	0.395
Mbl2	Serpina10	10090.ENSMUSP00000025797	10090.ENSMUSP00000048357	0	0	0	0	0.405	0	0	0.081	0.430
Mbl2	Serpina6	10090.ENSMUSP00000025797	10090.ENSMUSP00000044033	0	0	0	0	0.440	0	0	0.049	0.445
Mbl2	Pzp	10090.ENSMUSP00000025797	10090.ENSMUSP00000032510	0	0	0	0	0.253	0.089	0	0.268	0.459
Mbl2	Mug2	10090.ENSMUSP00000025797	10090.ENSMUSP00000080469	0	0	0	0	0.437	0.089	0	0.074	0.484
Mbl2	Mug1	10090.ENSMUSP00000025797	10090.ENSMUSP00000032228	0	0	0	0	0.444	0.089	0	0.074	0.490
Mbl2	Ttr	10090.ENSMUSP00000025797	10090.ENSMUSP00000074783	0	0	0	0	0.471	0	0	0.219	0.569
Mbl2	Proz	10090.ENSMUSP00000025797	10090.ENSMUSP00000033822	0	0	0	0	0.543	0.057	0.129	0	0.591
Mbl2	Spp2	10090.ENSMUSP00000025797	10090.ENSMUSP00000027518	0	0	0	0	0.547	0	0	0.147	0.597
Mbl2	Serpinc1	10090.ENSMUSP00000025797	10090.ENSMUSP00000068971	0	0	0	0	0.578	0	0	0.144	0.624
Mfap4	Serpinf1	10090.ENSMUSP00000070848	10090.ENSMUSP00000000769	0	0	0	0	0.095	0	0.186	0.045	0.235
Mfap4	Plg	10090.ENSMUSP00000070848	10090.ENSMUSP00000014578	0	0	0	0	0.064	0.047	0.219	0	0.242
Mfap4	Vtn	10090.ENSMUSP00000070848	10090.ENSMUSP00000017488	0	0	0	0	0.100	0	0.380	0.130	0.472
Mfap4	Serpina3n	10090.ENSMUSP00000070848	10090.ENSMUSP00000021506	0	0	0	0	0	0	0.186	0.074	0.214
Mfap4	Thbs4	10090.ENSMUSP00000070848	10090.ENSMUSP00000022213	0	0	0	0	0.095	0	0	0.204	0.249
Mfap4	Serpind1	10090.ENSMUSP00000070848	10090.ENSMUSP00000023450	0	0	0	0	0.064	0	0.186	0	0.205
Mfap4	Serping1	10090.ENSMUSP00000070848	10090.ENSMUSP00000023994	0	0	0	0	0.142	0	0.186	0.042	0.272
Mfap4	Rbp4	10090.ENSMUSP00000070848	10090.ENSMUSP00000025951	0	0	0	0	0.062	0	0	0.159	0.177
Mfap4	Piga	10090.ENSMUSP00000070848	10090.ENSMUSP00000033754	0	0	0	0	0.062	0	0	0.147	0.166
Mfap4	Serpina10	10090.ENSMUSP00000070848	10090.ENSMUSP00000048357	0	0	0	0	0.063	0	0.186	0	0.204
Mfap4	Serpinc1	10090.ENSMUSP00000070848	10090.ENSMUSP00000068971	0	0	0	0	0	0	0.186	0.066	0.207
Mfap4	Mup12	10090.ENSMUSP00000070848	10090.ENSMUSP00000112787	0	0	0	0	0.061	0	0	0.133	0.151
Mfap4	Tgm2	10090.ENSMUSP00000070848	10090.ENSMUSP00000099411	0	0	0	0	0.061	0	0	0.158	0.175
Mfap4	Pglyrp2	10090.ENSMUSP00000070848	10090.ENSMUSP00000129964	0	0	0	0	0.064	0	0	0.172	0.191
Mfap4	Serpina1e	10090.ENSMUSP00000070848	10090.ENSMUSP00000082130	0	0	0	0	0	0	0.186	0.062	0.203
Mfap4	Serpina1a	10090.ENSMUSP00000070848	10090.ENSMUSP00000082132	0	0	0	0	0	0	0.186	0.062	0.203
Mfap4	Serpina1c	10090.ENSMUSP00000070848	10090.ENSMUSP00000073695	0	0	0	0	0	0	0.186	0.062	0.203
Mfap4	Serpina1b	10090.ENSMUSP00000070848	10090.ENSMUSP00000093101	0	0	0	0	0	0	0.186	0.062	0.203
Mfap4	Serpina1d	10090.ENSMUSP00000070848	10090.ENSMUSP00000077909	0	0	0	0	0.072	0	0.186	0.062	0.229
Mfap4	Serpina3m	10090.ENSMUSP00000070848	10090.ENSMUSP00000130979	0	0	0	0	0.076	0	0.186	0.061	0.232
Mfap4	Postn	10090.ENSMUSP00000070848	10090.ENSMUSP00000072773	0	0	0	0	0.190	0	0	0.399	0.492
Mmrn1	Pon1	10090.ENSMUSP00000119609	10090.ENSMUSP00000002663	0	0	0	0	0.070	0	0	0.182	0.207
Mmrn1	Serpind1	10090.ENSMUSP00000119609	10090.ENSMUSP00000023450	0	0	0	0	0	0	0	0.171	0.171
Mmrn1	Pros1	10090.ENSMUSP00000119609	10090.ENSMUSP00000023629	0	0	0	0	0	0	0	0.212	0.212
Mmrn1	Serping1	10090.ENSMUSP00000119609	10090.ENSMUSP00000023994	0	0	0	0	0.088	0	0	0.124	0.167
Mmrn1	Pf4	10090.ENSMUSP00000119609	10090.ENSMUSP00000031320	0	0	0	0	0.089	0	0	0.397	0.428
Mmrn1	Pzp	10090.ENSMUSP00000119609	10090.ENSMUSP00000032510	0	0	0	0	0	0	0	0.158	0.157
Mmrn1	Trf	10090.ENSMUSP00000119609	10090.ENSMUSP00000035158	0	0	0	0	0	0	0	0.189	0.189
Mmrn1	Thbs1	10090.ENSMUSP00000119609	10090.ENSMUSP00000044903	0	0	0	0	0.061	0	0	0.200	0.216
Mmrn1	Serpinf2	10090.ENSMUSP00000119609	10090.ENSMUSP00000048704	0	0	0	0	0	0	0	0.169	0.169
Mmrn1	Pltp	10090.ENSMUSP00000119609	10090.ENSMUSP00000061519	0	0	0	0	0	0	0	0.222	0.222
Mmrn1	Vwf	10090.ENSMUSP00000119609	10090.ENSMUSP00000107873	0	0	0	0	0.084	0	0	0.397	0.424
Mst1	Pon1	10090.ENSMUSP00000035211	10090.ENSMUSP00000002663	0	0	0	0	0.231	0	0	0	0.231
Mst1	Saa4	10090.ENSMUSP00000035211	10090.ENSMUSP00000006952	0	0	0	0	0.159	0	0	0.137	0.243
Mst1	Plg	10090.ENSMUSP00000035211	10090.ENSMUSP00000014578	0	0	0	0.882	0.391	0.047	0	0.148	0.403
Mst1	Vtn	10090.ENSMUSP00000035211	10090.ENSMUSP00000017488	0	0	0	0	0.179	0	0	0.074	0.208
Mst1	Serpind1	10090.ENSMUSP00000035211	10090.ENSMUSP00000023450	0	0	0	0	0.238	0.048	0	0.072	0.268
Mst1	Serping1	10090.ENSMUSP00000035211	10090.ENSMUSP00000023994	0	0	0	0	0.108	0.048	0	0.136	0.202
Mst1	Rbp4	10090.ENSMUSP00000035211	10090.ENSMUSP00000025951	0	0	0	0	0.171	0	0	0	0.171
Mst1	Spp2	10090.ENSMUSP00000035211	10090.ENSMUSP00000027518	0	0	0	0	0.246	0	0	0	0.245
Mst1	Pigr	10090.ENSMUSP00000035211	10090.ENSMUSP00000027675	0	0	0	0	0.162	0	0	0	0.161
Mst1	Orm1	10090.ENSMUSP00000035211	10090.ENSMUSP00000030044	0	0	0	0	0.194	0	0	0.060	0.210
Mst1	Mug1	10090.ENSMUSP00000035211	10090.ENSMUSP00000032228	0	0	0	0	0.230	0	0	0	0.230
Mst1	Pzp	10090.ENSMUSP00000035211	10090.ENSMUSP00000032510	0	0	0	0	0.203	0	0	0.152	0.295
Mst1	Proz	10090.ENSMUSP00000035211	10090.ENSMUSP00000033822	0	0	0	0	0.271	0.049	0	0.146	0.356
Mst1	Trf	10090.ENSMUSP00000035211	10090.ENSMUSP00000035158	0	0	0	0	0.151	0	0	0.053	0.162
Mst1	Mup19	10090.ENSMUSP00000035211	10090.ENSMUSP00000079442	0	0	0	0	0.162	0	0	0	0.161
Mst1	Saa1	10090.ENSMUSP00000035211	10090.ENSMUSP00000119150	0	0	0	0	0.162	0	0	0.043	0.163
Mst1	Saa2	10090.ENSMUSP00000035211	10090.ENSMUSP00000075365	0	0	0	0	0.161	0	0	0.045	0.164
Mst1	Mup18	10090.ENSMUSP00000035211	10090.ENSMUSP00000095648	0	0	0	0	0.167	0	0	0	0.167
Mst1	Mup12	10090.ENSMUSP00000035211	10090.ENSMUSP00000112787	0	0	0	0	0.174	0	0	0	0.173
Mst1	Mup10	10090.ENSMUSP00000035211	10090.ENSMUSP00000095655	0	0	0	0	0.179	0	0	0	0.179
Mst1	Orm2	10090.ENSMUSP00000035211	10090.ENSMUSP00000074810	0	0	0	0	0.183	0	0	0	0.183
Mst1	Ttr	10090.ENSMUSP00000035211	10090.ENSMUSP00000074783	0	0	0	0	0.192	0	0	0	0.192
Mst1	Mup17	10090.ENSMUSP00000035211	10090.ENSMUSP00000103108	0	0	0	0	0.202	0	0	0	0.202
Mst1	Mug2	10090.ENSMUSP00000035211	10090.ENSMUSP00000080469	0	0	0	0	0.203	0	0	0	0.203
Mst1	Serpina10	10090.ENSMUSP00000035211	10090.ENSMUSP00000048357	0	0	0	0	0.144	0.048	0	0.107	0.210
Mst1	Serpina3m	10090.ENSMUSP00000035211	10090.ENSMUSP00000130979	0	0	0	0	0.193	0.059	0	0.050	0.217
Mst1	Serpina1e	10090.ENSMUSP00000035211	10090.ENSMUSP00000082130	0	0	0	0	0.220	0.057	0	0.049	0.239
Mst1	Serpina3k	10090.ENSMUSP00000035211	10090.ENSMUSP00000042095	0	0	0	0	0.221	0.059	0	0.049	0.242
Mst1	Serpina1b	10090.ENSMUSP00000035211	10090.ENSMUSP00000093101	0	0	0	0	0.229	0.057	0	0.049	0.248
Mst1	Serpina1a	10090.ENSMUSP00000035211	10090.ENSMUSP00000082132	0	0	0	0	0.232	0.057	0	0.049	0.251
Mst1	Serpina1d	10090.ENSMUSP00000035211	10090.ENSMUSP00000077909	0	0	0	0	0.233	0.057	0	0.049	0.252
Mst1	Serpina1c	10090.ENSMUSP00000035211	10090.ENSMUSP00000073695	0	0	0	0	0.233	0.057	0	0.049	0.252
Mst1	Serpina6	10090.ENSMUSP00000035211	10090.ENSMUSP00000044033	0	0	0	0	0.239	0.056	0	0.049	0.257
Mst1	Pglyrp2	10090.ENSMUSP00000035211	10090.ENSMUSP00000129964	0	0	0	0	0.286	0	0	0	0.286
Mst1	Serpinc1	10090.ENSMUSP00000035211	10090.ENSMUSP00000068971	0	0	0	0	0.302	0.048	0	0.089	0.342
Mst1	Serpinf2	10090.ENSMUSP00000035211	10090.ENSMUSP00000048704	0	0	0	0	0.257	0.048	0	0.227	0.405
Mug1	Pon1	10090.ENSMUSP00000032228	10090.ENSMUSP00000002663	0	0	0	0	0.337	0	0	0.271	0.497
Mug1	Saa4	10090.ENSMUSP00000032228	10090.ENSMUSP00000006952	0	0	0	0	0.215	0	0	0.294	0.422
Mug1	Plg	10090.ENSMUSP00000032228	10090.ENSMUSP00000014578	0	0	0	0	0.511	0.136	0.132	0.172	0.655
Mug1	Vtn	10090.ENSMUSP00000032228	10090.ENSMUSP00000017488	0	0	0	0	0.223	0.077	0	0.099	0.298
Mug1	Serpina3n	10090.ENSMUSP00000032228	10090.ENSMUSP00000021506	0	0	0	0	0.152	0	0	0.212	0.304
Mug1	Serpind1	10090.ENSMUSP00000032228	10090.ENSMUSP00000023450	0	0	0	0	0.268	0	0	0.109	0.320
Mug1	Pros1	10090.ENSMUSP00000032228	10090.ENSMUSP00000023629	0	0	0	0	0.062	0	0	0.154	0.173
Mug1	Serping1	10090.ENSMUSP00000032228	10090.ENSMUSP00000023994	0	0	0	0	0.131	0	0	0.302	0.368
Mug1	Rbp4	10090.ENSMUSP00000032228	10090.ENSMUSP00000025951	0	0	0	0	0.222	0	0	0	0.222
Mug1	Spp2	10090.ENSMUSP00000032228	10090.ENSMUSP00000027518	0	0	0	0	0.287	0	0	0.088	0.322
Mug1	Pigr	10090.ENSMUSP00000032228	10090.ENSMUSP00000027675	0	0	0	0	0.221	0	0	0.061	0.237
Mug1	Orm1	10090.ENSMUSP00000032228	10090.ENSMUSP00000030044	0	0	0	0	0.255	0	0	0.175	0.359
Mug1	Tgm2	10090.ENSMUSP00000032228	10090.ENSMUSP00000099411	0	0	0	0	0.068	0.047	0	0.130	0.160
Mug1	Saa2	10090.ENSMUSP00000032228	10090.ENSMUSP00000075365	0	0	0	0	0.181	0	0	0.058	0.195
Mug1	Mup18	10090.ENSMUSP00000032228	10090.ENSMUSP00000095648	0	0	0	0	0.224	0	0	0	0.224
Mug1	Saa1	10090.ENSMUSP00000032228	10090.ENSMUSP00000119150	0	0	0	0	0.203	0	0	0.077	0.232
Mug1	Mup10	10090.ENSMUSP00000032228	10090.ENSMUSP00000095655	0	0	0	0	0.271	0	0	0	0.271
Mug1	Pglyrp2	10090.ENSMUSP00000032228	10090.ENSMUSP00000129964	0	0	0	0	0.216	0	0	0.114	0.276
Mug1	Serpina6	10090.ENSMUSP00000032228	10090.ENSMUSP00000044033	0	0	0	0	0.264	0	0	0.060	0.278
Mug1	Trf	10090.ENSMUSP00000032228	10090.ENSMUSP00000035158	0	0	0	0	0.143	0.047	0	0.208	0.298
Mug1	Mup12	10090.ENSMUSP00000032228	10090.ENSMUSP00000112787	0	0	0	0	0.247	0	0	0.171	0.349
Mug1	Mup19	10090.ENSMUSP00000032228	10090.ENSMUSP00000079442	0	0	0	0	0.206	0	0	0.233	0.364
Mug1	Serpina10	10090.ENSMUSP00000032228	10090.ENSMUSP00000048357	0	0	0	0	0.234	0	0	0.212	0.371
Mug1	Serpina1c	10090.ENSMUSP00000032228	10090.ENSMUSP00000073695	0	0	0	0	0.317	0	0	0.139	0.387
Mug1	Ttr	10090.ENSMUSP00000032228	10090.ENSMUSP00000074783	0	0	0	0	0.298	0	0	0.176	0.397
Mug1	Orm2	10090.ENSMUSP00000032228	10090.ENSMUSP00000074810	0	0	0	0	0.210	0	0	0.291	0.417
Mug1	Pzp	10090.ENSMUSP00000032228	10090.ENSMUSP00000032510	0	0	0	0.942	0.418	0	0	0.546	0.436
Mug1	Mup17	10090.ENSMUSP00000032228	10090.ENSMUSP00000103108	0	0	0	0	0.279	0	0	0.273	0.453
Mug1	Serpina1e	10090.ENSMUSP00000032228	10090.ENSMUSP00000082130	0	0	0	0	0.255	0	0	0.300	0.456
Mug1	Serpinf2	10090.ENSMUSP00000032228	10090.ENSMUSP00000048704	0	0	0	0	0.352	0	0	0.212	0.468
Mug1	Serpina1d	10090.ENSMUSP00000032228	10090.ENSMUSP00000077909	0	0	0	0	0.435	0	0	0.126	0.485
Mug1	Mug2	10090.ENSMUSP00000032228	10090.ENSMUSP00000080469	0	0	0	0.985	0.504	0	0	0.552	0.507
Mug1	Serpina1b	10090.ENSMUSP00000032228	10090.ENSMUSP00000093101	0	0	0	0	0.280	0	0	0.364	0.523
Mug1	Serpina3m	10090.ENSMUSP00000032228	10090.ENSMUSP00000130979	0	0	0	0	0.423	0	0	0.222	0.532
Mug1	Serpina1a	10090.ENSMUSP00000032228	10090.ENSMUSP00000082132	0	0	0	0	0.311	0	0	0.394	0.565
Mug1	Proz	10090.ENSMUSP00000032228	10090.ENSMUSP00000033822	0	0	0	0	0.312	0.136	0.167	0.274	0.592
Mug1	Serpina3k	10090.ENSMUSP00000032228	10090.ENSMUSP00000042095	0	0	0	0	0.419	0	0	0.376	0.622
Mug1	Serpinc1	10090.ENSMUSP00000032228	10090.ENSMUSP00000068971	0	0	0	0	0.450	0	0	0.344	0.624
Mug2	Pon1	10090.ENSMUSP00000080469	10090.ENSMUSP00000002663	0	0	0	0	0.247	0	0	0.075	0.274
Mug2	Saa4	10090.ENSMUSP00000080469	10090.ENSMUSP00000006952	0	0	0	0	0.163	0	0	0	0.163
Mug2	Plg	10090.ENSMUSP00000080469	10090.ENSMUSP00000014578	0	0	0	0	0.438	0.726	0.132	0.080	0.860
Mug2	Vtn	10090.ENSMUSP00000080469	10090.ENSMUSP00000017488	0	0	0	0	0.182	0.077	0	0.068	0.235
Mug2	Serpina3n	10090.ENSMUSP00000080469	10090.ENSMUSP00000021506	0	0	0	0	0.145	0	0	0.168	0.259
Mug2	Serpind1	10090.ENSMUSP00000080469	10090.ENSMUSP00000023450	0	0	0	0	0.243	0	0	0.086	0.278
Mug2	Serping1	10090.ENSMUSP00000080469	10090.ENSMUSP00000023994	0	0	0	0	0.113	0	0	0.158	0.222
Mug2	Rbp4	10090.ENSMUSP00000080469	10090.ENSMUSP00000025951	0	0	0	0	0.185	0	0	0	0.185
Mug2	Spp2	10090.ENSMUSP00000080469	10090.ENSMUSP00000027518	0	0	0	0	0.277	0	0	0.088	0.312
Mug2	Pigr	10090.ENSMUSP00000080469	10090.ENSMUSP00000027675	0	0	0	0	0.213	0	0	0.061	0.229
Mug2	Orm1	10090.ENSMUSP00000080469	10090.ENSMUSP00000030044	0	0	0	0	0.251	0	0	0.110	0.305
Mug2	Pzp	10090.ENSMUSP00000080469	10090.ENSMUSP00000032510	0	0	0	0.939	0.224	0	0	0.222	0.232
Mug2	Proz	10090.ENSMUSP00000080469	10090.ENSMUSP00000033822	0	0	0	0	0.258	0.136	0.167	0	0.419
Mug2	Trf	10090.ENSMUSP00000080469	10090.ENSMUSP00000035158	0	0	0	0	0.128	0.047	0	0.109	0.195
Mug2	Serpina3k	10090.ENSMUSP00000080469	10090.ENSMUSP00000042095	0	0	0	0	0.295	0	0	0.186	0.402
Mug2	Serpina6	10090.ENSMUSP00000080469	10090.ENSMUSP00000044033	0	0	0	0	0.260	0	0	0.060	0.275
Mug2	Serpina10	10090.ENSMUSP00000080469	10090.ENSMUSP00000048357	0	0	0	0	0.209	0	0	0.060	0.225
Mug2	Serpinf2	10090.ENSMUSP00000080469	10090.ENSMUSP00000048704	0	0	0	0	0.261	0	0	0.058	0.274
Mug2	Serpinc1	10090.ENSMUSP00000080469	10090.ENSMUSP00000068971	0	0	0	0	0.439	0	0	0.105	0.477
Mug2	Rpl7	10090.ENSMUSP00000080469	10090.ENSMUSP00000071616	0	0	0	0	0	0	0	0.157	0.156
Mug2	Serpina1c	10090.ENSMUSP00000080469	10090.ENSMUSP00000073695	0	0	0	0	0.288	0	0	0.074	0.313
Mug2	Ttr	10090.ENSMUSP00000080469	10090.ENSMUSP00000074783	0	0	0	0	0.240	0	0	0.071	0.264
Mug2	Orm2	10090.ENSMUSP00000080469	10090.ENSMUSP00000074810	0	0	0	0	0.206	0	0	0.110	0.263
Mug2	Saa2	10090.ENSMUSP00000080469	10090.ENSMUSP00000075365	0	0	0	0	0.168	0	0	0.044	0.170
Mug2	Serpina1d	10090.ENSMUSP00000080469	10090.ENSMUSP00000077909	0	0	0	0	0.414	0	0	0.074	0.434
Mug2	Mup19	10090.ENSMUSP00000080469	10090.ENSMUSP00000079442	0	0	0	0	0.208	0	0	0	0.208
Mug2	Saa1	10090.ENSMUSP00000080469	10090.ENSMUSP00000119150	0	0	0	0	0.177	0	0	0.042	0.177
Mug2	Mup18	10090.ENSMUSP00000080469	10090.ENSMUSP00000095648	0	0	0	0	0.216	0	0	0	0.216
Mug2	Mup10	10090.ENSMUSP00000080469	10090.ENSMUSP00000095655	0	0	0	0	0.246	0	0	0	0.245
Mug2	Pglyrp2	10090.ENSMUSP00000080469	10090.ENSMUSP00000129964	0	0	0	0	0.185	0	0	0.114	0.247
Mug2	Mup17	10090.ENSMUSP00000080469	10090.ENSMUSP00000103108	0	0	0	0	0.266	0	0	0	0.266
Mug2	Serpina1e	10090.ENSMUSP00000080469	10090.ENSMUSP00000082130	0	0	0	0	0.242	0	0	0.074	0.268
Mug2	Mup12	10090.ENSMUSP00000080469	10090.ENSMUSP00000112787	0	0	0	0	0.234	0	0	0.085	0.269
Mug2	Serpina3m	10090.ENSMUSP00000080469	10090.ENSMUSP00000130979	0	0	0	0	0.260	0	0	0.061	0.276
Mug2	Serpina1b	10090.ENSMUSP00000080469	10090.ENSMUSP00000093101	0	0	0	0	0.263	0	0	0.105	0.313
Mug2	Serpina1a	10090.ENSMUSP00000080469	10090.ENSMUSP00000082132	0	0	0	0	0.265	0	0	0.118	0.324
Mup10	Pon1	10090.ENSMUSP00000095655	10090.ENSMUSP00000002663	0	0	0	0	0.247	0	0	0.088	0.283
Mup10	Saa4	10090.ENSMUSP00000095655	10090.ENSMUSP00000006952	0	0	0	0	0.158	0	0	0	0.157
Mup10	Plg	10090.ENSMUSP00000095655	10090.ENSMUSP00000014578	0	0	0	0	0.236	0	0	0.068	0.257
Mup10	Vtn	10090.ENSMUSP00000095655	10090.ENSMUSP00000017488	0	0	0	0	0.162	0	0	0	0.161
Mup10	Serpind1	10090.ENSMUSP00000095655	10090.ENSMUSP00000023450	0	0	0	0	0.187	0	0	0.043	0.189
Mup10	Serping1	10090.ENSMUSP00000095655	10090.ENSMUSP00000023994	0	0	0	0	0.160	0	0	0	0.160
Mup10	Rbp4	10090.ENSMUSP00000095655	10090.ENSMUSP00000025951	0	0	0	0	0.181	0	0	0	0.181
Mup10	Spp2	10090.ENSMUSP00000095655	10090.ENSMUSP00000027518	0	0	0	0	0.208	0	0	0	0.208
Mup10	Pigr	10090.ENSMUSP00000095655	10090.ENSMUSP00000027675	0	0	0	0	0.178	0	0	0	0.177
Mup10	Orm1	10090.ENSMUSP00000095655	10090.ENSMUSP00000030044	0	0	0	0	0.243	0.046	0	0.049	0.253
Mup10	Pzp	10090.ENSMUSP00000095655	10090.ENSMUSP00000032510	0	0	0	0	0.203	0	0	0	0.203
Mup10	Proz	10090.ENSMUSP00000095655	10090.ENSMUSP00000033822	0	0	0	0	0.163	0	0	0	0.163
Mup10	Trf	10090.ENSMUSP00000095655	10090.ENSMUSP00000035158	0	0	0	0	0.122	0	0	0.176	0.246
Mup10	Serpina3k	10090.ENSMUSP00000095655	10090.ENSMUSP00000042095	0	0	0	0	0.272	0	0	0	0.272
Mup10	Serpina6	10090.ENSMUSP00000095655	10090.ENSMUSP00000044033	0	0	0	0	0.214	0	0	0.060	0.229
Mup10	Serpinf2	10090.ENSMUSP00000095655	10090.ENSMUSP00000048704	0	0	0	0	0.205	0	0	0	0.205
Mup10	Serpinc1	10090.ENSMUSP00000095655	10090.ENSMUSP00000068971	0	0	0	0	0.148	0	0	0.110	0.209
Mup10	Serpina1c	10090.ENSMUSP00000095655	10090.ENSMUSP00000073695	0	0	0	0	0.247	0	0	0	0.246
Mup10	Ttr	10090.ENSMUSP00000095655	10090.ENSMUSP00000074783	0	0	0	0	0.150	0	0	0.062	0.169
Mup10	Orm2	10090.ENSMUSP00000095655	10090.ENSMUSP00000074810	0	0	0	0	0.173	0.046	0	0.049	0.184
Mup10	Saa2	10090.ENSMUSP00000095655	10090.ENSMUSP00000075365	0	0	0	0	0.168	0	0	0	0.167
Mup10	Serpina1d	10090.ENSMUSP00000095655	10090.ENSMUSP00000077909	0	0	0	0	0.243	0	0	0	0.242
Mup10	Mup19	10090.ENSMUSP00000095655	10090.ENSMUSP00000079442	0	0	0	0.986	0.204	0	0	0.717	0.211
Mup10	Serpina1e	10090.ENSMUSP00000095655	10090.ENSMUSP00000082130	0	0	0	0	0.215	0	0	0	0.215
Mup10	Serpina1a	10090.ENSMUSP00000095655	10090.ENSMUSP00000082132	0	0	0	0	0.239	0	0	0	0.238
Mup10	Serpina1b	10090.ENSMUSP00000095655	10090.ENSMUSP00000093101	0	0	0	0	0.227	0	0	0	0.226
Mup10	Mup18	10090.ENSMUSP00000095655	10090.ENSMUSP00000095648	0	0	0	0.985	0.271	0	0	0	0.271
Mup10	Saa1	10090.ENSMUSP00000095655	10090.ENSMUSP00000119150	0	0	0	0	0.177	0	0	0	0.177
Mup10	Pglyrp2	10090.ENSMUSP00000095655	10090.ENSMUSP00000129964	0	0	0	0	0.180	0	0	0	0.180
Mup10	Serpina3m	10090.ENSMUSP00000095655	10090.ENSMUSP00000130979	0	0	0	0	0.214	0	0	0	0.214
Mup10	Mup12	10090.ENSMUSP00000095655	10090.ENSMUSP00000112787	0	0	0	0.985	0.225	0	0	0.593	0.231
Mup10	Mup17	10090.ENSMUSP00000095655	10090.ENSMUSP00000103108	0	0	0	0.985	0.275	0	0	0.660	0.282
Mup12	Pon1	10090.ENSMUSP00000112787	10090.ENSMUSP00000002663	0	0	0	0	0.214	0	0	0.093	0.256
Mup12	Saa4	10090.ENSMUSP00000112787	10090.ENSMUSP00000006952	0	0	0	0	0.159	0	0	0	0.158
Mup12	Plg	10090.ENSMUSP00000112787	10090.ENSMUSP00000014578	0	0	0	0	0.215	0	0	0.087	0.252
Mup12	Serpind1	10090.ENSMUSP00000112787	10090.ENSMUSP00000023450	0	0	0	0	0.182	0	0	0.043	0.184
Mup12	Rbp4	10090.ENSMUSP00000112787	10090.ENSMUSP00000025951	0	0	0	0	0.170	0	0	0.106	0.226
Mup12	Spp2	10090.ENSMUSP00000112787	10090.ENSMUSP00000027518	0	0	0	0	0.203	0	0	0	0.203
Mup12	Pigr	10090.ENSMUSP00000112787	10090.ENSMUSP00000027675	0	0	0	0	0.166	0	0	0.080	0.199
Mup12	Orm1	10090.ENSMUSP00000112787	10090.ENSMUSP00000030044	0	0	0	0	0.205	0.046	0	0.240	0.373
Mup12	Pzp	10090.ENSMUSP00000112787	10090.ENSMUSP00000032510	0	0	0	0	0.189	0	0	0	0.189
Mup12	Proz	10090.ENSMUSP00000112787	10090.ENSMUSP00000033822	0	0	0	0	0.163	0	0	0	0.163
Mup12	Serpina3k	10090.ENSMUSP00000112787	10090.ENSMUSP00000042095	0	0	0	0	0.245	0	0	0.095	0.287
Mup12	Serpina6	10090.ENSMUSP00000112787	10090.ENSMUSP00000044033	0	0	0	0	0.203	0	0	0.148	0.292
Mup12	Serpinf2	10090.ENSMUSP00000112787	10090.ENSMUSP00000048704	0	0	0	0	0.203	0	0	0	0.203
Mup12	Serpinc1	10090.ENSMUSP00000112787	10090.ENSMUSP00000068971	0	0	0	0	0.141	0	0	0.079	0.175
Mup12	Serpina1c	10090.ENSMUSP00000112787	10090.ENSMUSP00000073695	0	0	0	0	0.227	0	0	0	0.226
Mup12	Ttr	10090.ENSMUSP00000112787	10090.ENSMUSP00000074783	0	0	0	0	0.149	0	0	0.090	0.193
Mup12	Orm2	10090.ENSMUSP00000112787	10090.ENSMUSP00000074810	0	0	0	0	0.171	0.046	0	0.241	0.348
Mup12	Saa2	10090.ENSMUSP00000112787	10090.ENSMUSP00000075365	0	0	0	0	0.166	0	0	0.121	0.235
Mup12	Serpina1d	10090.ENSMUSP00000112787	10090.ENSMUSP00000077909	0	0	0	0	0.216	0	0	0.046	0.220
Mup12	Mup19	10090.ENSMUSP00000112787	10090.ENSMUSP00000079442	0	0	0	0.986	0.215	0	0	0.712	0.222
Mup12	Serpina1e	10090.ENSMUSP00000112787	10090.ENSMUSP00000082130	0	0	0	0	0.224	0	0	0	0.224
Mup12	Serpina1a	10090.ENSMUSP00000112787	10090.ENSMUSP00000082132	0	0	0	0	0.215	0	0	0	0.215
